id,dispersion
06dc25b1,0.8922963166214953
06e6a964,NA
06e6a964,0.9151837107523161
06fdf2a3,NA
06fdf2a3,2.9999999186508086
06fe4746,NA
06fe4746,1.671919660541069
0706a1a4,NA
071e4f86,NA
071e4f86,1.5449512199432152
07274afe,NA
07274afe,0.2182307125602332
073c2d71,NA
073f9894,NA
074bd898,NA
074bd898,0.06862102048489914
0791bba4,NA
0791bba4,0.3810517615726049
07945170,NA
07945170,2.8261718144813903
07a37957,NA
07a37957,0.008873254548428314
07cc629c,NA
07d48cbe,NA
07e64e4d,NA
07e64e4d,-0.38778571445442284
07ee006b,NA
08267a91,NA
08267a91,0.9969204999928493
082f5159,NA
082f5159,1.8166642776879527
0830583a,NA
0830583a,-0.41742647514853026
0850ea96,NA
08523a9d,NA
0858a4b0,NA
0861a1c8,NA
0861a1c8,-0.3567189556257916
086a6643,NA
086a6643,0.5576770197484404
0882c78c,NA
0882c78c,-0.16222788111436898
088a89aa,NA
088a89aa,-0.15766988553055714
08a0a57b,NA
08a0a57b,-0.012581546710765489
08b0057f,NA
08b38cd2,NA
08b84b59,NA
08c7f096,NA
09059aa1,NA
09375852,NA
09375852,2.999999917038075
093dc67f,NA
0940adbb,NA
0940adbb,-0.049027200674093975
0948e39d,NA
0948e39d,0.1853458498348042
0971e6e5,NA
0971e6e5,0.4130456832459083
097a216e,NA
099050aa,NA
099050aa,-0.37366933616249204
099280a1,NA
099ace87,NA
099ace87,2.387201500092903
09a3cbff,NA
09a3cbff,2.080688004248697
09b0e256,NA
09b0e256,0.7969542660805748
09b187b8,NA
09b187b8,0.8000309967306684
09e410a6,NA
09e410a6,-1.0596231553425175
09ed3b6e,NA
09ed3b6e,2.999999931771578
0a2166c8,NA
0a3553d6,NA
0a3553d6,0.4362293025426477
0a3b5fa5,NA
0a419728,NA
0a419728,2.2445090784549215
0a50d630,NA
0a60c4c8,NA
0a60c4c8,2.999999932505995
0a72b4c7,NA
0a72b4c7,2.8935156926651775
0a76e663,NA
0a82fb2a,NA
0a82fb2a,2.9999999170171128
0addf219,NA
0addf219,2.923916494643294
0aef30ea,NA
0aef30ea,2.6789087483730634
0b1f982e,NA
0b1f982e,0.5713438027521248
0b2514fb,NA
0b2514fb,2.9999999226966825
0b35b4ff,NA
0b40911d,NA
0b40911d,2.9999999135522017
0b41c8bb,NA
0b4a0f30,NA
0ba2aeff,NA
0ba2aeff,-0.20362142649210063
0bb48c54,NA
0bb48c54,0.086019254017687
0bc6c23a,NA
0bdc70de,NA
0bdc70de,0.1676754260702901
0bdd1530,NA
0bf739e1,NA
0bf739e1,2.290278249863938
0bff77c7,NA
0bff77c7,2.9999999285655115
0c27cb29,NA
0c2c0ca2,NA
0c48d0e2,NA
0c48d0e2,1.59230606698836
0c5870e6,NA
0c725c37,NA
0c725c37,0.45859124788150607
0c92b3de,NA
0c92b3de,2.371605840198116
0c9afdf8,NA
0c9afdf8,-0.20816260587372018
0cab0623,NA
0cab0623,1.8901268475395019
0cb0d129,NA
0cb0d129,0.2795633649120681
0ccf6ae6,NA
0ccf6ae6,-0.670478090836586
0d0d00d1,NA
0d4ca2d1,NA
0d82f4f3,NA
0d82f4f3,1.8779741789184061
0d9b81b2,NA
0db03600,NA
0db03600,-0.2176576613515112
0e17e577,NA
0e1c22fc,NA
0e252784,NA
0e252784,-0.064676116668395
0e27f78f,NA
0e2d69a2,NA
0e2d69a2,1.3766024558145535
0e584c40,NA
0e5a9c4b,NA
0e685eb8,NA
0e685eb8,-0.9111971760375506
0e7a2eb7,NA
0e80ff77,NA
0e80ff77,2.9999999155248473
0e833256,NA
0e89d4bf,NA
0e89d4bf,1.84834274643579
0e8a615a,NA
0e9106d5,NA
0e9106d5,0.8367175409982047
0ea803ad,NA
0ea803ad,1.9726122762153901
0ec11604,NA
0ec11604,2.99999992969413
0ece0fe6,NA
0ece0fe6,1.2506854282288282
0edc43a1,NA
0edc43a1,2.999999929912609
0edd264f,NA
0edd264f,0.7451236214540744
0ef70a9e,NA
0ef70a9e,2.9999999248807225
0eff44b8,NA
0eff44b8,0.5445610352485896
0f07a25a,NA
0f07a25a,2.99999992738556
0f0c65d1,NA
0f3560a9,NA
0f3560a9,0.7032480859233965
0f3d2e8f,NA
0f429540,NA
0f429540,2.9999999297591273
0f480b6d,NA
0f4bbe88,NA
0f6a699a,NA
0f6a699a,1.1044555428696232
0f9a2677,NA
0faa348f,NA
0fb84480,NA
0fb84480,0.0177182531274946
0fcd6162,NA
0fcd6162,0.9294422994438611
0fd58f40,NA
0fddc166,NA
0fde48cb,NA
0fde48cb,-0.21978528302488068
0fe367ab,NA
0fe367ab,1.125089280889486
0fe59db8,NA
0fe59db8,-0.4906740345009686
0fe74db3,NA
0fe74db3,0.6548524494355165
0fef0395,NA
0fef0395,2.9999999227666727
101eabe0,NA
1026f73e,NA
1026f73e,0.3301621576738897
102c6913,NA
1053d2dc,NA
1053d2dc,-0.618648908525894
105b9cfa,NA
105b9cfa,-1.26570885187317
1061102f,NA
106ad7a4,NA
106ad7a4,2.9999999099068098
1081ffc6,NA
1081ffc6,1.535757422988173
1089b1e0,NA
108b61eb,NA
10aab6f9,NA
10aab6f9,1.8337410267489378
10abd317,NA
10abd317,2.999999719217214
10f2aaca,NA
10f2aaca,2.9999999252008083
10f60a2f,NA
10f60a2f,1.82272636459239
10ff21e7,NA
10ff21e7,2.999999905714699
11346018,NA
11346018,2.9999999168512947
113d4bd0,NA
113d4bd0,0.001105083568471652
114395f1,NA
11490bdc,NA
11490bdc,0.08302394566531063
114bdbd7,NA
114bdbd7,0.7878148603314226
1154330f,NA
1154330f,2.999999907439154
11715702,NA
11715702,0.23537249680236033
117a9089,NA
117a9089,2.2190007308264286
1191b8eb,NA
1191b8eb,0.4237417801402684
1199f6cd,NA
1199f6cd,0.2801110408400066
11a37a18,NA
11a8bd93,NA
11ab343e,NA
11bb943a,NA
11dcc1d7,NA
121cd66e,NA
121cd66e,2.999999907439154
122e85be,NA
123e25ba,NA
123e25ba,2.9999999386663174
12513e71,NA
125af9fa,NA
125ba05c,NA
125ba05c,1.5508467106925692
1279c2ab,NA
12898d46,NA
12898d46,-0.16157588582194826
12afbd15,NA
12afbd15,0.3356051212961819
12b99fbe,NA
12b99fbe,2.9999999219255447
12c62471,NA
12c62471,1.0325295187503933
12d68475,NA
12d68475,1.4028023993340981
12ddf37b,NA
12ddf37b,0.5736457740598813
12e44686,NA
12e44686,2.999999945926621
12ec08a0,NA
130a2ec3,NA
130a2ec3,2.2383371021020744
132e6297,NA
132e6297,-0.08917265631734203
133a5789,NA
135aa669,NA
135aa669,2.999999928295028
13698586,NA
13698586,2.999999935195033
136dd722,NA
136dd722,1.0407681045184334
137bf589,NA
137bf589,1.238761039405341
1399ca6b,NA
1399ca6b,1.061710725107315
13c6c358,NA
13c6c358,-0.9149564637548956
13f401ab,NA
13f401ab,1.8543044729705718
13fc4f8d,NA
13fc4f8d,2.999999918068705
14163190,NA
14163190,2.9999999317729444
1443a68e,NA
1443a68e,0.943874333617012
14579390,NA
14918b94,NA
1499c5b2,NA
1499c5b2,2.9999999243108277
14ab0741,NA
14ab0741,1.2871659281656196
14e7ab16,NA
14e7ab16,2.9999999323773885
15373de3,NA
153cfa68,NA
154341a7,NA
1553e1a3,NA
15696d76,NA
15696d76,2.999999927351914
15764398,NA
15764398,2.999999907439154
1581ccb9,NA
1581ccb9,0.9205726796240684
1589829f,NA
1589829f,1.860606170378947
15abe068,NA
15b03762,NA
15b03762,0.8606264352484895
15bb406c,NA
15bb406c,2.2933377684808107
15d45ba7,NA
16175490,NA
161c931b,NA
161c931b,2.9999999151587455
16261fce,NA
162e51e8,NA
162e51e8,1.2170472060552537
16508fc9,NA
16508fc9,1.8597972461110908
165128d0,NA
16533a2c,NA
1656bde3,NA
1659a401,NA
167158db,NA
167158db,2.9999999178347454
16811736,NA
16a375c1,NA
16a375c1,1.382548861512669
16b105ce,NA
16b105ce,-0.7064606126746553
16c5798a,NA
16c6f027,NA
16c6f027,2.999999923930819
16cebe01,NA
16d65023,NA
16dbec58,NA
16dbec58,0.29939813573060614
16f432d4,NA
16fc7cf2,NA
16fc7cf2,-0.32848039027218945
16feacf9,NA
16feacf9,0.07268901820778947
170713bd,NA
170713bd,-0.12071273701826556
170cd436,NA
173658e3,NA
173cc6ce,NA
173e16c5,NA
173e16c5,-1.30841451947714
1741ad0a,NA
17736ff9,NA
17736ff9,2.999999934182234
178a3794,NA
178a3794,0.5733503007702374
1791501b,NA
1792e5fe,NA
179bce36,NA
179bce36,0.5018234541125873
17b332ec,NA
17c6170e,NA
17c6170e,2.9999999193393174
17c772e0,NA
17c772e0,2.9999999304123026
17def92c,NA
17def92c,2.9999999238740496
17e475f9,NA
17e475f9,0.26593586939788605
17ec3bdf,NA
17ec3bdf,2.9999999295781543
18153633,NA
1817e638,NA
1817e638,-0.9684136742416799
182524cb,NA
182524cb,-0.423587253894848
185a9f04,NA
186013d1,NA
186013d1,2.9999999225883953
186a8dfc,NA
186a8dfc,-0.028552648752211775
1878fdf3,NA
1878fdf3,2.999999934812448
1888b21e,NA
18905c3c,NA
18905c3c,0.19326719626056155
18aad0e9,NA
18aad0e9,1.0424888098661815
18b23ecb,NA
18c71b29,NA
18c71b29,1.9496292623979399
18cd8504,NA
18ff47f7,NA
18ff47f7,2.9999999479051227
191cfad2,NA
191cfad2,1.590502587748095
192a62ba,NA
192a62ba,2.045434525972522
193d2dc0,NA
193d2dc0,0.11461818239993124
194ad829,NA
1951bfa6,NA
1951bfa6,-0.11329144895784014
1968bade,NA
1968bade,2.999999933761498
197054fc,NA
1990bb15,NA
1998f533,NA
1998f533,-0.2649287055966668
19a279e6,NA
19a279e6,2.9999999350842717
19a43308,NA
19a43308,2.999999907439154
19a8e7cb,NA
19d58c0f,NA
19d58c0f,2.2143966502136867
19d75c04,NA
19e74efc,NA
19e74efc,-0.8637270352645847
1a2f8640,NA
1a2f8640,0.7261015306353219
1a4a03a6,NA
1a4a03a6,2.9999999164522424
1a62bbf0,NA
1a62bbf0,0.5028971599367794
1a8c1ba2,NA
1a982ebc,NA
1a982ebc,2.9999999075162114
1adfc9ad,NA
1adfc9ad,2.999999908810582
1af66cd1,NA
1afdab5a,NA
1afdab5a,-0.028435622129458517
1b054db8,NA
1b272f4f,NA
1b272f4f,2.9999999314457524
1b3406e6,NA
1b3fc16d,NA
1b5a448b,NA
1b6bbf50,NA
1b6bbf50,0.6158316882469469
1b886991,NA
1b886991,2.9999999227459226
1bcf8e80,NA
1bcf8e80,0.686057590053096
1be62bfc,NA
1be62bfc,2.999999935191489
1becb5d1,NA
1becb5d1,2.999999916897383
1bedec77,NA
1bedec77,0.003915505939300101
1bfd4c73,NA
1c1dac43,NA
1c1dac43,2.999999916977905
1c20e671,NA
1c20e671,2.196169294084119
1c3fceb4,NA
1c4aeb56,NA
1c520574,NA
1c520574,0.2534620018345885
1c59c2ff,NA
1c62178c,NA
1c6889a1,NA
1c80286e,NA
1c80286e,0.6194131387948504
1c8befe5,NA
1ca24a99,NA
1d2f8999,NA
1d2f8999,-0.24481526594196615
1d424259,NA
1d906f43,NA
1d906f43,2.999999935259478
1d9ba8c8,NA
1da07dbb,NA
1db20db4,NA
1db20db4,2.9999999138850995
1e057ec7,NA
1e057ec7,2.0910457072723787
1e1516b3,NA
1e1516b3,2.7509366161907614
1e1d90e5,NA
1e24a9d5,NA
1e24a9d5,-0.3201964414188899
1e271c30,NA
1e3623d6,NA
1e3c7bbf,NA
1e3c7bbf,0.18361574897635924
1e50e9d9,NA
1e50e9d9,1.502750199958515
1e8a8ae5,NA
1e8a8ae5,-0.3350668093391504
1eb84816,NA
1eb84816,0.04891248082411702
1ecfbdff,NA
1ecfbdff,2.9999999246907927
1efd7f0c,NA
1f0dd7c8,NA
1f1539ea,NA
1f375b1d,NA
1f48e0d2,NA
1f48e0d2,-0.7401348340196504
1f606999,NA
1f680310,NA
1f680310,2.999999939673606
1f70bc0c,NA
1f7a2221,NA
1f7a2221,0.8643776521652405
1f9283ee,NA
1f9283ee,1.690869366287385
1f999f12,NA
1fa0411d,NA
1fb2bddf,NA
1fc714f0,NA
1fdffad2,NA
1fe57607,NA
1fe66e89,NA
1fe66e89,1.7604148464847091
1fe6c3e2,NA
1ffd9825,NA
20084738,NA
20084738,2.9999999261563177
2018e73c,NA
2032cbed,NA
2032cbed,0.8912808198647528
204fa029,NA
204fa029,-0.2041238661803185
2054c7a6,NA
2054c7a6,1.7570533878519627
205e598b,NA
205e598b,-0.14704531785896166
20675cf3,NA
20675cf3,1.133248463414409
206dc2de,NA
206dc2de,1.3902126515812996
20816a54,NA
20816a54,1.755616015413221
208ffd3c,NA
208ffd3c,0.40761883596346893
2099df97,NA
2099df97,-0.5964346285800102
20bfefc4,NA
20d9e38f,NA
20da6a22,NA
20da6a22,1.2314787658623114
20e0e6f7,NA
20e0e6f7,1.171073449516264
20eb91f9,NA
20eb91f9,-0.5726685768033385
20f046f3,NA
20fb8178,NA
20fb8178,-1.132935631966388
2108a011,NA
210c350b,NA
21180015,NA
21180015,2.999999141044591
2144808b,NA
2144808b,0.1436684610690029
214d970b,NA
214d970b,2.9999999285686068
215bb5a0,NA
215bb5a0,0.11283024483135348
215fe704,NA
217d85f3,NA
2196ad91,NA
2196ad91,2.9999999174934895
219c33bc,NA
219c33bc,0.3007667800265256
21afa8e9,NA
21c9a4a2,NA
21c9a4a2,1.205837698658873
21da8d0b,NA
21da8d0b,2.999999901769677
21e2a972,NA
21e2a972,-1.725982455108775
21ebc655,NA
21f0a1da,NA
21f0a1da,0.4750595208692154
221095bc,NA
221a0b91,NA
2228c962,NA
225772ad,NA
2265b05e,NA
226dfe78,NA
226dfe78,-1.9877576691701102
22855fb7,NA
22855fb7,-1.0637895990901856
229cd47b,NA
229cd47b,0.6690547751681304
229db195,NA
229db195,0.9921184484797477
229e3838,NA
22b79d44,NA
22b79d44,2.544621544696128
22bd0369,NA
22bd0369,2.088593035713018
22bfd362,NA
22c068ad,NA
22c068ad,1.211882910507064
22c3a58c,NA
22c3a58c,2.999999907439154
22c94365,NA
22c94365,1.2921553718435286
22f2aa5e,NA
22f2aa5e,1.9236395822036159
2302029a,NA
2302029a,1.1321138075749337
230b2952,NA
231d0bf9,NA
231d0bf9,2.999999907656181
23473580,NA
23473580,1.2139138456755407
2375f773,NA
2375f773,0.8212973872707194
237db955,NA
237db955,1.6802293441905574
237f695e,NA
237f695e,-0.10343031425766651
238df6b8,NA
2395189a,NA
239d56bc,NA
23a7da69,NA
23a7da69,-0.5008944909711577
23af944f,NA
23af944f,0.1431312180253128
23eaa355,NA
23eaa355,-1.5846698253009652
24107d4c,NA
2418336a,NA
2418336a,1.9901506650533394
242af199,NA
242af199,1.8030695109297246
24473a59,NA
24473a59,2.3185279554536264
246558ae,NA
2466ed4b,NA
2466ed4b,1.6573991080639239
246fc683,NA
246fc683,1.3348968646944288
2487674c,NA
24951743,NA
24951743,1.8779312476932526
24b775b4,NA
24c25056,NA
24c25056,0.7246145552765455
24c8ce7b,NA
24ca1e70,NA
24ca1e70,-0.3804458026138638
24e032a1,NA
24e032a1,0.9467737431299333
24f092a5,NA
24f8dc83,NA
25003a61,NA
25003a61,0.12689424849730715
25087447,NA
250aa44c,NA
250aa44c,0.39148316679304473
253ab6b4,NA
25450d7b,NA
254eb47c,NA
254eb47c,2.999999907439154
2577cf88,NA
2577cf88,1.4428299561234157
2585506e,NA
2585506e,1.2422743727489969
259f6e47,NA
259f6e47,2.9999999461829683
25a4877c,NA
25a4877c,-0.20767234114254501
25a73299,NA
25adacb4,NA
25adacb4,0.17874968934285212
25d2177b,NA
25da595d,NA
25da595d,-0.4176799692919536
25e89bae,NA
25e89bae,0.2638613135684491
25f0758c,NA
25f0758c,0.633745477374325
25f11062,NA
26205312,NA
26205312,1.7780174992067022
2661f112,NA
2675c40c,NA
2675c40c,0.8854418696455592
2686024c,NA
2686024c,2.452426346501583
268800af,NA
268800af,0.46514490734577163
268c9c61,NA
268c9c61,2.3376375112908168
268f5140,NA
269d65c3,NA
26a460bb,NA
26a460bb,1.6506027611917697
26f1f7a5,NA
26f1f7a5,0.8541444268132609
270a98ea,NA
27339d92,NA
27339d92,0.13489588950046405
27401d31,NA
27401d31,0.23057028905167168
275f0ff4,NA
275f0ff4,1.0149047339901904
27658321,NA
27658321,2.9999999203316787
27752325,NA
278655e0,NA
278d22ee,NA
278d22ee,1.0936978671793036
27964561,NA
279d82ea,NA
27a39b25,NA
27b42796,NA
27b7ae3b,NA
27b7ae3b,2.999999919502915
27e23925,NA
2819e4c2,NA
2819e4c2,1.8660444183328913
2820e1ba,NA
28571453,NA
28571453,2.999999927877252
28ae4c3e,NA
28ba7920,NA
28cbc9d8,NA
28cbc9d8,-0.008634036327957513
28dde504,NA
28dde504,2.999999917071913
28e9ab2f,NA
28e9ab2f,2.9999999412222667
28f2cca0,NA
28f2cca0,0.31644226052993735
2909a3ef,NA
29114dcd,NA
29332f3a,NA
29332f3a,2.999999950024749
295dddd2,NA
295dddd2,0.8927560507505287
296c2609,NA
296c2609,2.9999999320550046
299ba928,NA
299ba928,2.999999907439154
29be0b13,NA
29be0b13,2.999999905670158
29db8ef5,NA
29db8ef5,2.99999991705358
29e28b8d,NA
29e28b8d,-0.12029386143540899
29f121be,NA
29f121be,2.3055452188306083
29f9ec02,NA
29f9ec02,1.9577294896969688
29fe0b43,NA
29fe0b43,-0.04163580593079821
2a134649,NA
2a134649,-0.07838468133733449
2a2184ba,NA
2a2184ba,0.5460680559196106
2a2354b1,NA
2a4e9f71,NA
2a4e9f71,2.9999999057378672
2a567153,NA
2a5cef7e,NA
2a5d1dfb,NA
2a5d1dfb,1.5079102634945973
2a6cfd86,NA
2a845c49,NA
2a9cb26b,NA
2a9cb26b,1.6669930865252167
2a9fd65a,NA
2a9fd65a,2.99999994906676
2aa63ebe,NA
2aa63ebe,0.14685537880313163
2abed09c,NA
2abed09c,1.0862427936059005
2ac92575,NA
2ac92575,-0.02845753289291012
2af179ab,NA
2af179ab,2.9999999142814042
2afbe786,NA
2afbe786,-0.33813087367670125
2b0b4f42,NA
2b0b4f42,1.275022590975346
2b2a9850,NA
2b2a9850,0.7154482760471248
2b33139c,NA
2b33139c,1.9422609588507382
2b398db1,NA
2b46367e,NA
2b46367e,-1.525887188766487
2b5ed85c,NA
2b5ed85c,1.8915369132734892
2b7cbaab,NA
2b7cbaab,0.7654911486603958
2b941b64,NA
2b941b64,2.999999929670635
2b950065,NA
2b950065,1.226766402578935
2b9e8549,NA
2b9e8549,0.018409320248479126
2ba6d997,NA
2ba6d997,0.7632701967815398
2bc598aa,NA
2bc598aa,2.6977032936122733
2bd12c7e,NA
2be13e86,NA
2be3ee8d,NA
2be3ee8d,0.8735098811431907
2c117eb2,NA
2c117eb2,2.5194429158814833
2c12cb57,NA
2c12cb57,2.9999999292067425
2c2bf267,NA
2c331c45,NA
2c331c45,1.6931061856198715
2c668b5b,NA
2c668b5b,-0.14849244795136168
2c8e2a94,NA
2c8e2a94,0.33654087458454096
2cbce867,NA
2cbce867,0.09387281471975997
2ccb1d8e,NA
2ccb1d8e,-0.4726291012433687
2cf9df7d,NA
2d01399f,NA
2d235b68,NA
2d235b68,-0.786250836529038
2d3bb54a,NA
2d3bb54a,2.999999930635778
2d46de8e,NA
2d4c40a3,NA
2d4c40a3,0.12243006450225002
2d7e8250,NA
2d7e8250,-1.280764257109913
2d96239f,NA
2da4e16c,NA
2da4e16c,2.9999999327217837
2dcbfaa7,NA
2dcbfaa7,2.999999940206695
2dd0a160,NA
2dd31485,NA
2dd31485,0.8689294836885675
2de99850,NA
2df17672,NA
2df17672,1.8744966569694874
2e2bcec1,NA
2e2bcec1,1.103311848757593
2e54750e,NA
2e54750e,2.999999918320696
2e5eeb23,NA
2e6467f6,NA
2e7c89d4,NA
2e7c89d4,1.6408719528536795
2e8f4f94,NA
2e8f4f94,1.607480652931781
2e94281b,NA
2e94281b,0.04836879932425692
2eb64aec,NA
2eb64aec,2.999999917869918
2f3ad04a,NA
2f3ad04a,1.9466591440737904
2f4d25a3,NA
2f4d25a3,-0.22258376354425552
2f7420db,NA
2f7420db,1.467257670000983
2f846f36,NA
2f961f39,NA
2f961f39,2.9999999122367886
2f9f08b9,NA
2f9f08b9,0.47208966425271326
2fa60dc1,NA
300a7c8c,NA
300a7c8c,0.7425093513335568
301292ae,NA
301292ae,-1.0033114129249
30281e7b,NA
30281e7b,2.9999999126937533
3046ec93,NA
3046ec93,0.13717728514763844
30632256,NA
30771748,NA
30771748,1.27866026983401
30a53a52,NA
30a53a52,2.926273205672249
30c0bfb4,NA
30c0bfb4,1.185709028336485
30e2dd43,NA
30f9bacc,NA
30f9bacc,2.9999999365438437
3102d583,NA
3102d583,0.17532869959206068
3133b27c,NA
3133b27c,2.422485801449261
313bd0fb,NA
313bd0fb,1.8239785640847679
314c2512,NA
314c2512,2.8417359422511836
314fe833,NA
314fe833,2.9999999144630194
317edba9,NA
317edba9,-0.37775632323481695
31a14861,NA
31b57d7f,NA
31b57d7f,1.254549313688499
31d0f899,NA
31e9fde1,NA
31e9fde1,0.7995711779692671
31f29a6e,NA
31f29a6e,1.6709843307618695
32107e03,NA
32107e03,0.7990522596726222
322822dd,NA
322822dd,1.705992168014126
3231a911,NA
3231a911,2.999999932794718
3245e91d,NA
3245e91d,1.9336480534658675
325d073f,NA
32678bea,NA
3285b408,NA
328e3124,NA
328e3124,0.4660139575391022
328f2a25,NA
328f2a25,2.8323423578976823
32bde8d6,NA
32bde8d6,0.5757110713520976
32ca1d3f,NA
32ca1d3f,-0.738772714117087
32d86d30,NA
32d86d30,-1.1615843424616308
32e8e3dd,NA
32f8dfcc,NA
32f8dfcc,1.860897654686286
32fa0fc7,NA
32fa0fc7,-1.999999942794251
33087708,NA
33087708,-1.4966679414784465
332ff90e,NA
332ff90e,1.4423441299381095
333865f0,NA
333ab5fb,NA
333ab5fb,2.999999925452234
3347de3f,NA
334d4012,NA
334d4012,2.9999999256181384
3355ae30,NA
3377ccc7,NA
3387832a,NA
3387832a,1.139114800204755
339f6d08,NA
33a5e1dd,NA
33bd0fff,NA
33bd0fff,2.9999999362354535
33d21434,NA
33e0d6c7,NA
33ea48ea,NA
33ea48ea,2.999999905685691
341a08de,NA
3420840b,NA
342be8a3,NA
342be8a3,1.2376954127424544
34386a29,NA
34386a29,2.9999999204761214
345771e2,NA
345771e2,0.07269601397015008
345defcf,NA
3465b311,NA
348d12de,NA
348d12de,2.6781462435713252
34bfd02d,NA
34bfd02d,0.037773285685422965
34c825c4,NA
34cb9021,NA
34cb9021,1.1196906331552625
34d0cbe6,NA
34f2a911,NA
34f2a911,-0.7933600054530445
3509fa16,NA
3509fa16,2.9999999346712363
350a4ff3,NA
35282d04,NA
35282d04,2.999999937147162
3530c326,NA
3532132d,NA
3532132d,1.9616263063131627
357dba1a,NA
357dba1a,0.674059801184575
35951bd5,NA
35951bd5,0.6602734601520444
35a7d926,NA
35a7d926,-0.20803128147534278
35d02ccf,NA
35d02ccf,0.10486399001846934
35e2ee3c,NA
35e2ee3c,2.9999999364491416
36068882,NA
3621e10b,NA
3621e10b,2.9999999337381147
36222c2a,NA
36222c2a,2.6251178880992523
365614e2,NA
365614e2,2.9999999342147685
366f119a,NA
366f119a,0.738768528685121
368439f8,NA
368439f8,0.1045489762876945
368d2e78,NA
368d2e78,2.9999999181381076
369f5e77,NA
369f5e77,2.3068778775312877
36bd3c80,NA
36bd3c80,2.999999918845186
3730ff80,NA
3730ff80,1.1862364223175275
3745da62,NA
3745da62,1.491696142214579
374f444f,NA
3767b895,NA
3767b895,1.0212573206738147
377f56b7,NA
3784b5ef,NA
3784b5ef,2.9999999084785367
378f195a,NA
378f195a,1.0873568718925137
37947ed5,NA
37947ed5,0.6876058951896803
37ad7bad,NA
37ad7bad,2.0478795392160154
38033154,NA
38033154,2.9999999245172138
3817044a,NA
384084e1,NA
384084e1,-0.7573506353159292
3844d645,NA
3844d645,2.9999999478639383
3856a64a,NA
3856a64a,2.999999923864032
385fb1ca,NA
385fb1ca,-0.18386496662162893
3866b4b2,NA
388702fd,NA
388702fd,0.9811406564176154
388d9cd0,NA
388d9cd0,2.999999918629254
38904d87,NA
38904d87,2.999999949526553
38b499a8,NA
38b499a8,2.623046755646902
38c1bc4a,NA
38c1bc4a,2.4769053836475896
38c89782,NA
38d295e3,NA
38d295e3,1.5768965638876868
38eb909b,NA
38eb909b,-0.3385565142868069
38f0f714,NA
38f0f714,1.4768273675797425
3903d67d,NA
39137679,NA
39137679,2.9999999147690124
3921b48a,NA
3921b48a,2.772937926440962
3929faac,NA
3929faac,1.9153788825422824
394568ca,NA
394ff6e7,NA
394ff6e7,1.183624861955251
39549168,NA
39549168,1.5155016036173454
3976f39f,NA
3976f39f,1.3082185540091282
397c6db2,NA
3982eed6,NA
3994cc7d,NA
39a4de85,NA
39c15b63,NA
39c15b63,0.5643326284570175
39c2d2ce,NA
39c2d2ce,2.9999999191581983
39c91545,NA
39c91545,2.618512971313511
39d56e7d,NA
