"","date","tests","id","hosp","deaths","new_deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","weekend","cs","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","error...30","error...31","error","p2.5_signal_deaths","p97.5_signal_deaths","mean_signal_deaths","p2.5_position_deaths","p97.5_position_deaths","mean_position_deaths","p2.5_growth_rate_deaths","p97.5_growth_rate_deaths","p25_growth_rate_deaths","p75_growth_rate_deaths","growth_rate_deaths","percentile_0_growth_rate_deaths","dispersion_deaths","z_score_growth_rate_deaths","country","state","county","deaths_pc"
"45",2020-04-15,NA,"7270561f",NA,11566,709,121653,8021,8336817,3,"United States","New York","New York City",FALSE,11566,4011.74990494484,5641.37506544475,4757.28766026989,8.30369133394291,8.62297574335197,8.46333353864744,-0.0891487506033238,0.007464092726079,-0.057466198835465,-0.0242184590417798,-0.0408423289386224,0.951252300377359,2.8070907679837,-1.65711909526372,NA,NA,NA,427.246190355914,891.558043339703,617.182936817003,6.15973879366957,6.82440276496983,6.4920707793197,-0.121682306433127,0.0281184186632739,-0.0725576863083705,-0.0210062014614823,-0.0467819438849264,0.889556321549235,1.03676099072371,-1.22417198023873,"United States","New York","New York City",0.0013873400363712
"46",2020-04-16,NA,"7270561f",NA,12109,543,126623,4970,8336817,3,"United States","New York","New York City",FALSE,12109,4182.03632380002,5880.36501451437,4959.0220898784,8.26284257929869,8.58213984011893,8.42249120970881,-0.0940014735156773,0.00261335279506097,-0.0623182714625494,-0.0290698492580669,-0.0456940603603081,0.968125634726124,2.8070907679837,-1.85393310806272,NA,NA,NA,558.665347544267,1162.52012675799,805.890631936156,6.11293679898999,6.77764087187956,6.44528883543478,-0.123951527209998,0.0258511554181405,-0.0748262651457389,-0.0232741066461186,-0.0490501858959288,0.900343217518419,1.03676099072371,-1.28350969561285,"United States","New York","New York City",0.00145247280826723
"47",2020-04-17,NA,"7270561f",NA,12283,174,131003,4380,8336817,3,"United States","New York","New York City",FALSE,12283,4027.00682781986,5662.17549915628,4775.10412403925,8.21714026187148,8.53645403682553,8.3767971493485,-0.0950404898275749,0.00157572907783154,-0.0633568310965237,-0.0301079296532197,-0.0467323803748717,0.971022176950284,2.8070907679837,-1.89603326406824,NA,NA,NA,390.724983013122,814.374120234565,564.088924102376,6.06386171103935,6.72861558803835,6.39623864953885,-0.124781391667605,0.0250243556227127,-0.0756551245990962,-0.0241019114457965,-0.0498785180224464,0.904080506000634,1.03676099072371,-1.30515818911502,"United States","New York","New York City",0.00147334408323944
"48",2020-04-18,NA,"7270561f",NA,12411,128,135052,4049,8336817,3,"United States","New York","New York City",TRUE,12411,3869.45796732509,5440.52761032143,4588.23418192777,8.17039772016188,8.48973181778538,8.33006476897363,-0.0929926561262797,0.00362439668797627,-0.0613087239288923,-0.0280595355094112,-0.0446841297191517,0.965077586168555,2.8070907679837,-1.81291567852773,NA,NA,NA,329.917063990432,688.975029673826,476.764741725633,6.01395437068037,6.67876589235244,6.3463601315164,-0.126001643005903,0.023808729731875,-0.0768738590999471,-0.025319054174081,-0.051096456637014,0.909386460352183,1.03676099072371,-1.33698639040774,"United States","New York","New York City",0.0014886976648282
"49",2020-04-19,NA,"7270561f",NA,13632,1221,138370,3318,8336817,3,"United States","New York","New York City",TRUE,13632,3225.56839879232,4537.05297127028,3825.51626421536,8.12570228174838,8.44505899676058,8.28538063925448,-0.0888905561089213,0.00772745750017467,-0.0572063088350781,-0.0239567897736685,-0.0405815493043733,0.950164449955484,2.8070907679837,-1.64645022397604,NA,NA,NA,389.573576330699,812.695851552228,562.676487298273,5.96282571280361,6.62770163695516,6.29526367487939,-0.129545763641859,0.0202706965170421,-0.0804159834688622,-0.0288590836559547,-0.0546375335624085,0.923581757169943,1.03676099072371,-1.42958387713657,"United States","New York","New York City",0.00163515643920216
"50",2020-04-20,NA,"7270561f",NA,14074,442,140881,2511,8336817,3,"United States","New York","New York City",FALSE,14074,2753.55300096123,3872.05377802078,3265.2573099761,8.08510973683438,8.40448844306584,8.24479908995011,-0.0838990370153454,0.0127209881228953,-0.0522141300944608,-0.0189639187979892,-0.035589024446225,0.925611726647678,2.8070907679837,-1.44386644610609,NA,NA,NA,340.368563135638,708.428437013761,491.046605925343,5.90815199030253,6.57310029233143,6.24062614131698,-0.132318269318062,0.0175052754478064,-0.0831861658677524,-0.0316268280025027,-0.0574064969351276,0.93344659196842,1.03676099072371,-1.50196241381537,"United States","New York","New York City",0.00168817427562582
"51",2020-04-21,NA,"7270561f",NA,14513,439,143547,2666,8336817,3,"United States","New York","New York City",FALSE,14513,2813.42485673758,3957.12572083575,3336.62641963929,8.04951101171977,8.368909119288,8.20921006550388,-0.0800441259420895,0.0165791929071718,-0.0483581389042523,-0.0151067941306653,-0.0317324665174588,0.90101555731585,2.8070907679837,-1.28735986831233,NA,NA,NA,359.034744524969,748.096221289135,518.259139514818,5.85070468844003,6.51573460032367,6.18321964438185,-0.134583041615108,0.0152482522875171,-0.0854483969661546,-0.0338863923614359,-0.0596673946637952,0.940742249815353,1.03676099072371,-1.56103496868123,"United States","New York","New York City",0.00174083226248099
"52",2020-04-22,NA,"7270561f",NA,14959,446,146787,3240,8336817,3,"United States","New York","New York City",FALSE,14959,3014.12556466093,4239.02688224079,3574.48727722548,8.01776960265847,8.33718559531438,8.17747759898642,-0.0790885111791233,0.0175388602501603,-0.0474011951660493,-0.0141484557629138,-0.0307748254644815,0.894068090636934,2.8070907679837,-1.24845680160167,NA,NA,NA,295.490066577639,616.87022414224,426.941475616452,5.79099103266033,6.45611346677578,6.12355224971806,-0.136744468995526,0.0130951579900789,-0.0876070916526184,-0.0360422193528287,-0.0618246555027236,0.947102277704982,1.03676099072371,-1.6173838734072,"United States","New York","New York City",0.0017943298983293
"53",2020-04-23,NA,"7270561f",NA,15361,402,150327,3540,8336817,3,"United States","New York","New York City",FALSE,15361,3173.84943922198,4463.32974155378,3763.76627825018,7.98698497846396,8.30642056857992,8.14670277352194,-0.0818528008593612,0.0147785320252154,-0.0501641857538676,-0.0169100830802782,-0.0335371344170729,0.913157942805076,2.8070907679837,-1.36046091138277,NA,NA,NA,380.606388644522,792.353680916296,549.158331469846,5.72911423399358,6.3943409544371,6.06172759421534,-0.138684518130303,0.0111637773247984,-0.0895442981090919,-0.0379764426964127,-0.0637603704027523,0.952334917866227,1.03676099072371,-1.66792727605997,"United States","New York","New York City",0.00184254974050648
"54",2020-04-24,NA,"7270561f",NA,15754,393,155081,4754,8336817,3,"United States","New York","New York City",FALSE,15754,3093.56310889585,4350.30084640083,3668.50517391266,7.95343552011771,8.27289575809203,8.11316563910487,-0.0888584836406241,0.00777614739092292,-0.057168786963483,-0.0239135492862181,-0.0405411681248506,0.949966516534305,2.8070907679837,-1.64452905894472,NA,NA,NA,262.294996149894,546.9794047939,378.774287504428,5.66529520401867,6.3306392436065,5.99796722381258,-0.14111202723508,0.0087455743947886,-0.0919687554108821,-0.0403976974294091,-0.0661832264201456,0.958291950543165,1.03676099072371,-1.7312000025802,"United States","New York","New York City",0.0018896900339782
"55",2020-04-25,NA,"7270561f",NA,16146,392,159851,4770,8336817,3,"United States","New York","New York City",TRUE,16146,2990.9791487964,4205.98737734975,3546.83246654729,7.91287869838933,8.23237024357071,8.07262447098002,-0.0975089761154291,-0.000871719654999652,-0.0658184184731864,-0.0325622772972424,-0.0491903478852144,0.976996213643176,2.8070907679837,-1.99532382795851,NA,NA,NA,217.880974792141,455.294806653407,314.960436073237,5.5990476170844,6.26452037770047,5.93178399739244,-0.143928379005396,0.00594017095550439,-0.0947815168607734,-0.0432066911891179,-0.0689941040249457,0.964430897893651,1.03676099072371,-1.80459421365968,"United States","New York","New York City",0.00193671037759375
"56",2020-04-26,NA,"7270561f",NA,16486,340,163106,3255,8336817,3,"United States","New York","New York City",TRUE,16486,2482.04289070963,3491.78078184533,2943.9343853924,7.86366970761741,8.18319853857219,8.0234341230948,-0.104778897499591,-0.00813884898954066,-0.0730874242517868,-0.0398303222373447,-0.0564588732445657,0.988992042276001,2.8070907679837,-2.29009318337735,NA,NA,NA,252.709097913372,527.539160514244,365.12182263942,5.52998388332766,6.19559590340732,5.86278989336749,-0.146488981826155,0.0033921208501302,-0.0973380032303311,-0.0457588577456937,-0.0715484304880124,0.969344633631772,1.03676099072371,-1.87124786784825,"United States","New York","New York City",0.00197749332868888
"57",2020-04-27,NA,"7270561f",NA,16821,335,165463,2357,8336817,3,"United States","New York","New York City",FALSE,16821,2085.43624053013,2933.07509969499,2473.20462337843,7.8071906450303,8.12675985467018,7.96697524985024,-0.109742652829262,-0.0130984402530465,-0.0780498140462217,-0.0447912790360869,-0.0614205465411543,0.993635130312069,2.8070907679837,-2.49124196726199,NA,NA,NA,217.080577901077,452.16181754947,313.297859326297,5.45835952479842,6.12412340096054,5.79124146287948,-0.148975090240422,0.00091960919723684,-0.0998196528161312,-0.0482358282270539,-0.0740277405215925,0.973560949368235,1.03676099072371,-1.93591509004014,"United States","New York","New York City",0.00201767653050319
"58",2020-04-28,NA,"7270561f",NA,17206,385,167487,2024,8336817,3,"United States","New York","New York City",FALSE,17206,2076.42374195857,2921.10713894709,2462.8146938238,7.74574946003158,8.06535994658658,7.90555470330908,-0.112811830181118,-0.0161617400676796,-0.0811170639589206,-0.0478565062898774,-0.064486785124399,0.995544511701726,2.8070907679837,-2.61545077038725,NA,NA,NA,225.204302184242,469.623321158178,325.209459165741,5.38424873194864,6.05017871276713,5.71721372235789,-0.151203956223703,-0.00129504879625796,-0.102043859528901,-0.0504551454910599,-0.0762495025099806,0.976914565611166,1.03676099072371,-1.99382786951455,"United States","New York","New York City",0.00206385722512561
"59",2020-04-29,NA,"7270561f",NA,17597,391,170124,2637,8336817,3,"United States","New York","New York City",FALSE,17597,2152.84138792147,3028.40351158416,2553.3649208574,7.68124096129544,8.00089487507393,7.84106791818468,-0.11554619022833,-0.0188892222878864,-0.0838491685388193,-0.050586243977397,-0.0672177062581081,0.996794818082917,2.8070907679837,-2.7260173000763,NA,NA,NA,182.290234903688,380.892702552531,263.501461516633,5.30790807122659,5.97402036846922,5.64096421984791,-0.15269086539911,-0.00276729258505748,-0.103525959438228,-0.0519321985459402,-0.077729078992084,0.978939268404763,1.03676099072371,-2.03231810070195,"United States","New York","New York City",0.002110757618885
"60",2020-04-30,NA,"7270561f",NA,17809,212,172784,2660,8336817,3,"United States","New York","New York City",FALSE,17809,2185.76906040694,3074.57717915073,2592.35716521102,7.61399864566803,7.93370177818512,7.77385021192658,-0.117658279483847,-0.0209946194817546,-0.0859590632456373,-0.052693835719964,-0.0693264494828007,0.997533240693654,2.8070907679837,-2.81134283885762,NA,NA,NA,231.087855874314,481.540685942795,333.58387945278,5.23007955284978,5.89639072886187,5.56323514085582,-0.152162747729872,-0.00222444555290778,-0.102993011522959,-0.0513941817598207,-0.0771935966413901,0.978210566045005,1.03676099072371,-2.01811901372164,"United States","New York","New York City",0.00213618698839137
